id	reversible	fast	lowerFluxBound	upperFluxBound
R_HMR_7633	false	false	FB2N0	FB3N1000
R_HMR_7634	false	false	FB2N0	FB3N1000
R_HMR_7635	false	false	FB2N0	FB3N1000
R_HMR_7636	false	false	FB2N0	FB3N1000
R_HMR_7637	false	false	FB2N0	FB3N1000
R_HMR_7639	false	false	FB2N0	FB3N1000
R_HMR_7643	true	false	FB1N1000	FB3N1000
R_HMR_7644	true	false	FB1N1000	FB3N1000
R_HMR_7645	false	false	FB2N0	FB3N1000
R_HMR_7650	false	false	FB2N0	FB3N1000
R_HMR_7651	false	false	FB2N0	FB3N1000
R_HMR_7660	true	false	FB1N1000	FB3N1000
R_HMR_7666	false	false	FB2N0	FB3N1000
R_HMR_7667	false	false	FB2N0	FB3N1000
R_HMR_7679	false	false	FB2N0	FB3N1000
R_HMR_7680	false	false	FB2N0	FB3N1000
R_HMR_7681	false	false	FB2N0	FB3N1000
R_HMR_7682	true	false	FB1N1000	FB3N1000
R_HMR_7683	true	false	FB1N1000	FB3N1000
R_HMR_7684	true	false	FB1N1000	FB3N1000
R_HMR_7685	true	false	FB1N1000	FB3N1000
R_HMR_7686	true	false	FB1N1000	FB3N1000
R_HMR_7687	false	false	FB2N0	FB3N1000
R_HMR_7690	true	false	FB1N1000	FB3N1000
R_HMR_7691	false	false	FB2N0	FB3N1000
R_HMR_7692	false	false	FB2N0	FB3N1000
R_HMR_7699	false	false	FB2N0	FB3N1000
R_HMR_7700	false	false	FB2N0	FB3N1000
R_HMR_7734	false	false	FB2N0	FB3N1000
R_HMR_7735	true	false	FB1N1000	FB3N1000
R_HMR_7736	false	false	FB2N0	FB3N1000
R_HMR_7737	false	false	FB2N0	FB3N1000
R_HMR_7738	false	false	FB2N0	FB3N1000
R_HMR_7739	false	false	FB2N0	FB3N1000
R_HMR_7774	false	false	FB2N0	FB3N1000
R_HMR_7781	false	false	FB2N0	FB3N1000
R_HMR_7787	false	false	FB2N0	FB3N1000
R_HMR_7798	true	false	FB1N1000	FB3N1000
R_HMR_7896	true	false	FB1N1000	FB3N1000
R_HMR_7898	true	false	FB1N1000	FB3N1000
R_HMR_7900	true	false	FB1N1000	FB3N1000
R_HMR_7901	true	false	FB1N1000	FB3N1000
R_HMR_7902	false	false	FB2N0	FB3N1000
R_HMR_7903	true	false	FB1N1000	FB3N1000
R_HMR_7904	false	false	FB2N0	FB3N1000
R_HMR_7905	true	false	FB1N1000	FB3N1000
R_HMR_7906	true	false	FB1N1000	FB3N1000
R_HMR_7946	false	false	FB2N0	FB3N1000
R_HMR_7951	true	false	FB1N1000	FB3N1000
R_HMR_7961	true	false	FB1N1000	FB3N1000
R_HMR_7964	false	false	FB2N0	FB3N1000
R_HMR_7967	false	false	FB2N0	FB3N1000
R_HMR_7975	true	false	FB1N1000	FB3N1000
R_HMR_7977	true	false	FB1N1000	FB3N1000
R_HMR_7979	true	false	FB1N1000	FB3N1000
R_HMR_7982	false	false	FB2N0	FB3N1000
R_HMR_7986	false	false	FB2N0	FB3N1000
R_HMR_7990	false	false	FB2N0	FB3N1000
R_HMR_7994	true	false	FB1N1000	FB3N1000
R_HMR_7997	true	false	FB1N1000	FB3N1000
R_HMR_8002	false	false	FB2N0	FB3N1000
R_HMR_8007	false	false	FB2N0	FB3N1000
R_HMR_8010	true	false	FB1N1000	FB3N1000
R_HMR_8015	false	false	FB2N0	FB3N1000
R_HMR_8023	true	false	FB1N1000	FB3N1000
R_HMR_8031	true	false	FB1N1000	FB3N1000
R_HMR_8033	true	false	FB1N1000	FB3N1000
R_HMR_8035	true	false	FB1N1000	FB3N1000
R_HMR_8039	true	false	FB1N1000	FB3N1000
R_HMR_8041	true	false	FB1N1000	FB3N1000
R_HMR_8042	true	false	FB1N1000	FB3N1000
R_HMR_8044	true	false	FB1N1000	FB3N1000
R_HMR_8045	true	false	FB1N1000	FB3N1000
R_HMR_8047	true	false	FB1N1000	FB3N1000
R_HMR_8048	true	false	FB1N1000	FB3N1000
R_HMR_8050	true	false	FB1N1000	FB3N1000
R_HMR_8051	true	false	FB1N1000	FB3N1000
R_HMR_8053	true	false	FB1N1000	FB3N1000
R_HMR_8054	true	false	FB1N1000	FB3N1000
R_HMR_8056	true	false	FB1N1000	FB3N1000
R_HMR_8057	true	false	FB1N1000	FB3N1000
R_HMR_8061	true	false	FB1N1000	FB3N1000
R_HMR_8073	true	false	FB1N1000	FB3N1000
R_HMR_8075	false	false	FB2N0	FB3N1000
R_HMR_8076	false	false	FB2N0	FB3N1000
R_HMR_8077	false	false	FB2N0	FB3N1000
R_HMR_8079	true	false	FB1N1000	FB3N1000
R_HMR_8080	true	false	FB1N1000	FB3N1000
R_HMR_8081	true	false	FB1N1000	FB3N1000
R_HMR_8090	false	false	FB2N0	FB3N1000
R_HMR_8095	false	false	FB2N0	FB3N1000
R_HMR_8100	true	false	FB1N1000	FB3N1000
R_HMR_8101	true	false	FB1N1000	FB3N1000
R_HMR_8103	false	false	FB2N0	FB3N1000
R_HMR_8104	true	false	FB1N1000	FB3N1000
R_HMR_8154	true	false	FB1N1000	FB3N1000
R_HMR_8158	true	false	FB1N1000	FB3N1000
R_HMR_8161	true	false	FB1N1000	FB3N1000
R_HMR_8164	true	false	FB1N1000	FB3N1000
R_HMR_8214	true	false	FB1N1000	FB3N1000
R_HMR_8223	true	false	FB1N1000	FB3N1000
R_HMR_8225	true	false	FB1N1000	FB3N1000
R_HMR_8229	true	false	FB1N1000	FB3N1000
R_HMR_8231	true	false	FB1N1000	FB3N1000
R_HMR_8240	true	false	FB1N1000	FB3N1000
R_HMR_8247	true	false	FB1N1000	FB3N1000
R_HMR_8253	true	false	FB1N1000	FB3N1000
R_HMR_8266	true	false	FB1N1000	FB3N1000
R_HMR_8270	true	false	FB1N1000	FB3N1000
R_HMR_8273	true	false	FB1N1000	FB3N1000
R_HMR_8283	true	false	FB1N1000	FB3N1000
R_HMR_8290	true	false	FB1N1000	FB3N1000
R_HMR_8297	true	false	FB1N1000	FB3N1000
R_HMR_8300	true	false	FB1N1000	FB3N1000
R_HMR_8304	true	false	FB1N1000	FB3N1000
R_HMR_8311	true	false	FB1N1000	FB3N1000
R_HMR_8313	true	false	FB1N1000	FB3N1000
R_HMR_8315	true	false	FB1N1000	FB3N1000
R_HMR_8321	true	false	FB1N1000	FB3N1000
R_HMR_8324	true	false	FB1N1000	FB3N1000
R_HMR_8329	true	false	FB1N1000	FB3N1000
R_HMR_8336	true	false	FB1N1000	FB3N1000
R_HMR_8339	true	false	FB1N1000	FB3N1000
R_HMR_8340	true	false	FB1N1000	FB3N1000
R_HMR_8343	false	false	FB2N0	FB3N1000
R_HMR_8354	false	false	FB2N0	FB3N1000
R_HMR_8364	false	false	FB2N0	FB3N1000
R_HMR_8374	true	false	FB1N1000	FB3N1000
R_HMR_8408	true	false	FB1N1000	FB3N1000
R_HMR_8420	true	false	FB1N1000	FB3N1000
R_HMR_8429	false	false	FB2N0	FB3N1000
R_HMR_8515	false	false	FB2N0	FB3N1000
R_HMR_8520	true	false	FB1N1000	FB3N1000
R_HMR_8536	false	false	FB2N0	FB3N1000
R_HMR_8551	false	false	FB2N0	FB3N1000
R_HMR_8567	true	false	FB1N1000	FB3N1000
R_HMR_8586	true	false	FB1N1000	FB3N1000
R_HMR_8593	true	false	FB1N1000	FB3N1000
R_HMR_8595	true	false	FB1N1000	FB3N1000
R_HMR_8597	true	false	FB1N1000	FB3N1000
R_HMR_8599	true	false	FB1N1000	FB3N1000
R_HMR_8600	true	false	FB1N1000	FB3N1000
R_HMR_8602	true	false	FB1N1000	FB3N1000
R_HMR_8612	false	false	FB2N0	FB3N1000
R_HMR_8618	true	false	FB1N1000	FB3N1000
R_HMR_8629	false	false	FB2N0	FB3N1000
R_HMR_8631	false	false	FB2N0	FB3N1000
R_HMR_8632	false	false	FB2N0	FB3N1000
R_HMR_8633	false	false	FB2N0	FB3N1000
R_HMR_8635	false	false	FB2N0	FB3N1000
R_HMR_8636	true	false	FB1N1000	FB3N1000
R_HMR_8656	false	false	FB2N0	FB3N1000
R_HMR_8658	false	false	FB2N0	FB3N1000
R_HMR_8659	false	false	FB2N0	FB3N1000
R_HMR_8660	false	false	FB2N0	FB3N1000
R_HMR_8670	false	false	FB2N0	FB3N1000
R_HMR_8671	false	false	FB2N0	FB3N1000
R_HMR_8676	true	false	FB1N1000	FB3N1000
R_HMR_8677	false	false	FB2N0	FB3N1000
R_HMR_8678	true	false	FB1N1000	FB3N1000
R_HMR_8679	true	false	FB1N1000	FB3N1000
R_HMR_8686	false	false	FB2N0	FB3N1000
R_HMR_8687	false	false	FB2N0	FB3N1000
R_HMR_8696	true	false	FB1N1000	FB3N1000
R_HMR_8714	false	false	FB2N0	FB3N1000
R_HMR_8718	false	false	FB2N0	FB3N1000
R_HMR_8720	false	false	FB2N0	FB3N1000
R_HMR_8721	true	false	FB1N1000	FB3N1000
R_HMR_8723	false	false	FB2N0	FB3N1000
R_HMR_8730	false	false	FB2N0	FB3N1000
R_HMR_8732	false	false	FB2N0	FB3N1000
R_HMR_8733	true	false	FB1N1000	FB3N1000
R_HMR_8734	true	false	FB1N1000	FB3N1000
R_HMR_8735	false	false	FB2N0	FB3N1000
R_HMR_8736	false	false	FB2N0	FB3N1000
R_HMR_8760	false	false	FB2N0	FB3N1000
R_HMR_8797	true	false	FB1N1000	FB3N1000
R_HMR_8798	true	false	FB1N1000	FB3N1000
R_HMR_8846	true	false	FB1N1000	FB3N1000
R_HMR_8847	false	false	FB2N0	FB3N1000
R_HMR_8849	false	false	FB2N0	FB3N1000
R_HMR_8850	false	false	FB2N0	FB3N1000
R_HMR_8852	true	false	FB1N1000	FB3N1000
R_HMR_8853	false	false	FB2N0	FB3N1000
R_HMR_8854	true	false	FB1N1000	FB3N1000
R_HMR_8861	true	false	FB1N1000	FB3N1000
R_HMR_8863	true	false	FB1N1000	FB3N1000
R_HMR_8864	true	false	FB1N1000	FB3N1000
R_HMR_8865	true	false	FB1N1000	FB3N1000
R_HMR_8866	true	false	FB1N1000	FB3N1000
R_HMR_8867	true	false	FB1N1000	FB3N1000
R_HMR_8869	true	false	FB1N1000	FB3N1000
R_HMR_8870	true	false	FB1N1000	FB3N1000
R_HMR_8872	false	false	FB2N0	FB3N1000
R_HMR_8873	true	false	FB1N1000	FB3N1000
R_HMR_8876	false	false	FB2N0	FB3N1000
R_HMR_8877	false	false	FB2N0	FB3N1000
R_HMR_8878	true	false	FB1N1000	FB3N1000
R_HMR_8879	false	false	FB2N0	FB3N1000
R_HMR_8881	true	false	FB1N1000	FB3N1000
R_HMR_8883	true	false	FB1N1000	FB3N1000
R_HMR_8884	false	false	FB2N0	FB3N1000
R_HMR_8889	false	false	FB2N0	FB3N1000
R_HMR_8892	false	false	FB2N0	FB3N1000
R_HMR_8893	false	false	FB2N0	FB3N1000
R_HMR_8896	true	false	FB1N1000	FB3N1000
R_HMR_8898	true	false	FB1N1000	FB3N1000
R_HMR_8899	true	false	FB1N1000	FB3N1000
R_HMR_8901	true	false	FB1N1000	FB3N1000
R_HMR_8903	true	false	FB1N1000	FB3N1000
R_HMR_8905	true	false	FB1N1000	FB3N1000
R_HMR_8907	true	false	FB1N1000	FB3N1000
R_HMR_8911	false	false	FB2N0	FB3N1000
R_HMR_8912	false	false	FB2N0	FB3N1000
R_HMR_8913	false	false	FB2N0	FB3N1000
R_HMR_8917	false	false	FB2N0	FB3N1000
R_HMR_8922	false	false	FB2N0	FB3N1000
R_HMR_8923	false	false	FB2N0	FB3N1000
R_HMR_8924	false	false	FB2N0	FB3N1000
R_HMR_8925	false	false	FB2N0	FB3N1000
R_HMR_8927	true	false	FB1N1000	FB3N1000
R_HMR_8929	false	false	FB2N0	FB3N1000
R_HMR_8930	false	false	FB2N0	FB3N1000
R_HMR_8931	true	false	FB1N1000	FB3N1000
R_HMR_8932	false	false	FB2N0	FB3N1000
R_HMR_8933	false	false	FB2N0	FB3N1000
R_HMR_8934	false	false	FB2N0	FB3N1000
R_HMR_8935	false	false	FB2N0	FB3N1000
R_HMR_8936	false	false	FB2N0	FB3N1000
R_HMR_8937	false	false	FB2N0	FB3N1000
R_HMR_8938	false	false	FB2N0	FB3N1000
R_HMR_8939	false	false	FB2N0	FB3N1000
R_HMR_8940	false	false	FB2N0	FB3N1000
R_HMR_8941	false	false	FB2N0	FB3N1000
R_HMR_8942	false	false	FB2N0	FB3N1000
R_HMR_8943	false	false	FB2N0	FB3N1000
R_HMR_8944	false	false	FB2N0	FB3N1000
R_HMR_8945	false	false	FB2N0	FB3N1000
R_HMR_8946	false	false	FB2N0	FB3N1000
R_HMR_8947	false	false	FB2N0	FB3N1000
R_HMR_9173	true	false	FB1N1000	FB3N1000
R_HMR_9175	true	false	FB1N1000	FB3N1000
R_HMR_9176	true	false	FB1N1000	FB3N1000
R_HMR_9178	true	false	FB1N1000	FB3N1000
R_HMR_9180	true	false	FB1N1000	FB3N1000
R_HMR_9182	true	false	FB1N1000	FB3N1000
R_HMR_9183	true	false	FB1N1000	FB3N1000
R_HMR_9184	true	false	FB1N1000	FB3N1000
R_HMR_9185	true	false	FB1N1000	FB3N1000
R_HMR_9187	true	false	FB1N1000	FB3N1000
R_HMR_9188	true	false	FB1N1000	FB3N1000
R_HMR_9189	true	false	FB1N1000	FB3N1000
R_HMR_9190	false	false	FB2N0	FB3N1000
R_HMR_9191	false	false	FB2N0	FB3N1000
R_HMR_9192	true	false	FB1N1000	FB3N1000
R_HMR_9193	true	false	FB1N1000	FB3N1000
R_HMR_9195	true	false	FB1N1000	FB3N1000
R_HMR_9196	false	false	FB2N0	FB3N1000
R_HMR_9197	false	false	FB2N0	FB3N1000
R_HMR_9198	false	false	FB2N0	FB3N1000
R_HMR_9590	false	false	FB2N0	FB3N1000
R_HMR_9591	false	false	FB2N0	FB3N1000
R_HMR_9592	false	false	FB2N0	FB3N1000
R_HMR_9593	false	false	FB2N0	FB3N1000
R_HMR_9594	false	false	FB2N0	FB3N1000
R_HMR_9595	false	false	FB2N0	FB3N1000
R_HMR_9596	false	false	FB2N0	FB3N1000
R_HMR_9597	false	false	FB2N0	FB3N1000
R_HMR_9598	false	false	FB2N0	FB3N1000
R_HMR_9599	false	false	FB2N0	FB3N1000
R_HMR_9600	false	false	FB2N0	FB3N1000
R_HMR_9601	false	false	FB2N0	FB3N1000
R_HMR_9602	false	false	FB2N0	FB3N1000
R_HMR_9603	false	false	FB2N0	FB3N1000
R_HMR_9604	false	false	FB2N0	FB3N1000
R_HMR_9605	false	false	FB2N0	FB3N1000
R_HMR_9606	false	false	FB2N0	FB3N1000
R_HMR_9607	false	false	FB2N0	FB3N1000
R_HMR_9608	false	false	FB2N0	FB3N1000
R_HMR_9609	false	false	FB2N0	FB3N1000
R_HMR_9610	false	false	FB2N0	FB3N1000
R_HMR_9611	false	false	FB2N0	FB3N1000
R_HMR_9612	false	false	FB2N0	FB3N1000
R_HMR_9613	false	false	FB2N0	FB3N1000
R_HMR_9614	false	false	FB2N0	FB3N1000
R_HMR_9615	false	false	FB2N0	FB3N1000
R_HMR_9616	false	false	FB2N0	FB3N1000
R_HMR_9617	false	false	FB2N0	FB3N1000
R_HMR_9618	true	false	FB1N1000	FB3N1000
R_HMR_9619	false	false	FB2N0	FB3N1000
R_HMR_9620	false	false	FB2N0	FB3N1000
R_HMR_9621	false	false	FB2N0	FB3N1000
R_HMR_9622	false	false	FB2N0	FB3N1000
R_HMR_9623	false	false	FB2N0	FB3N1000
R_HMR_9624	false	false	FB2N0	FB3N1000
R_HMR_9635	true	false	FB1N1000	FB3N1000
R_HMR_9636	false	false	FB2N0	FB3N1000
R_HMR_9637	true	false	FB1N1000	FB3N1000
R_HMR_9638	true	false	FB1N1000	FB3N1000
R_HMR_9639	true	false	FB1N1000	FB3N1000
R_HMR_9640	true	false	FB1N1000	FB3N1000
R_HMR_9641	true	false	FB1N1000	FB3N1000
R_HMR_9642	true	false	FB1N1000	FB3N1000
R_HMR_9643	true	false	FB1N1000	FB3N1000
R_HMR_9644	true	false	FB1N1000	FB3N1000
R_HMR_9645	true	false	FB1N1000	FB3N1000
R_HMR_9646	true	false	FB1N1000	FB3N1000
R_HMR_9647	true	false	FB1N1000	FB3N1000
R_HMR_9648	true	false	FB1N1000	FB3N1000
R_HMR_9649	true	false	FB1N1000	FB3N1000
R_HMR_9650	true	false	FB1N1000	FB3N1000
R_HMR_9651	true	false	FB1N1000	FB3N1000
R_HMR_9652	false	false	FB2N0	FB3N1000
R_HMR_9653	true	false	FB1N1000	FB3N1000
R_HMR_9654	true	false	FB1N1000	FB3N1000
R_HMR_9655	true	false	FB1N1000	FB3N1000
R_HMR_9656	true	false	FB1N1000	FB3N1000
R_HMR_9657	true	false	FB1N1000	FB3N1000
R_HMR_9658	true	false	FB1N1000	FB3N1000
R_HMR_9659	true	false	FB1N1000	FB3N1000
R_HMR_9660	true	false	FB1N1000	FB3N1000
R_HMR_9661	true	false	FB1N1000	FB3N1000
R_HMR_9662	true	false	FB1N1000	FB3N1000
R_HMR_9663	true	false	FB1N1000	FB3N1000
R_HMR_9720	false	false	FB2N0	FB3N1000
R_HMR_9728	true	false	FB1N1000	FB3N1000
R_HMR_9731	true	false	FB1N1000	FB3N1000
R_HMR_9737	false	false	FB2N0	FB3N1000
R_HMR_8071	false	false	FB2N0	FB3N1000
R_HMR_4312	true	false	FB1N1000	FB3N1000
R_HMR_8428	false	false	FB2N0	FB3N1000
R_HMR_8430	false	false	FB2N0	FB3N1000
R_HMR_8022	true	false	FB1N1000	FB3N1000
R_HMR_8070	false	false	FB2N0	FB3N1000
R_HMR_9015	false	false	FB2N0	FB3N1000
R_HMR_9019	false	false	FB2N0	FB3N1000
R_HMR_9020	false	false	FB2N0	FB3N1000
R_HMR_0157	false	false	FB2N0	FB3N1000
R_HMR_0158	true	false	FB1N1000	FB3N1000
R_HMR_0166	true	false	FB1N1000	FB3N1000
R_HMR_0169	true	false	FB1N1000	FB3N1000
R_HMR_0172	true	false	FB1N1000	FB3N1000
R_HMR_0175	true	false	FB1N1000	FB3N1000
R_HMR_0178	true	false	FB1N1000	FB3N1000
R_HMR_0182	true	false	FB1N1000	FB3N1000
R_HMR_0185	true	false	FB1N1000	FB3N1000
R_HMR_0446	true	false	FB1N1000	FB3N1000
R_HMR_0578	false	false	FB2N0	FB3N1000
R_HMR_0587	true	false	FB1N1000	FB3N1000
R_HMR_0962	true	false	FB1N1000	FB3N1000
R_HMR_1145	true	false	FB1N1000	FB3N1000
R_HMR_1173	true	false	FB1N1000	FB3N1000
R_HMR_1187	true	false	FB1N1000	FB3N1000
R_HMR_1215	true	false	FB1N1000	FB3N1000
R_HMR_1243	true	false	FB1N1000	FB3N1000
R_HMR_1267	false	false	FB2N0	FB3N1000
R_HMR_1284	true	false	FB1N1000	FB3N1000
R_HMR_1572	true	false	FB1N1000	FB3N1000
R_HMR_1602	true	false	FB1N1000	FB3N1000
R_HMR_1915	true	false	FB1N1000	FB3N1000
R_HMR_1925	true	false	FB1N1000	FB3N1000
R_HMR_1930	false	false	FB2N0	FB3N1000
R_HMR_1936	true	false	FB1N1000	FB3N1000
R_HMR_1994	false	false	FB2N0	FB3N1000
R_HMR_1997	true	false	FB1N1000	FB3N1000
R_HMR_2008	false	false	FB2N0	FB3N1000
R_HMR_2012	false	false	FB2N0	FB3N1000
R_HMR_2065	true	false	FB1N1000	FB3N1000
R_HMR_2080	true	false	FB1N1000	FB3N1000
R_HMR_2094	false	false	FB2N0	FB3N1000
R_HMR_2105	true	false	FB1N1000	FB3N1000
R_HMR_2116	false	false	FB2N0	FB3N1000
R_HMR_2127	true	false	FB1N1000	FB3N1000
R_HMR_2141	false	false	FB2N0	FB3N1000
R_HMR_2590	false	false	FB2N0	FB3N1000
R_HMR_3746	true	false	FB1N1000	FB3N1000
R_HMR_3762	true	false	FB1N1000	FB3N1000
R_HMR_3789	true	false	FB1N1000	FB3N1000
R_HMR_3818	true	false	FB1N1000	FB3N1000
R_HMR_3825	false	false	FB2N0	FB3N1000
R_HMR_3863	true	false	FB1N1000	FB3N1000
R_HMR_3864	false	false	FB2N0	FB3N1000
R_HMR_3921	true	false	FB1N1000	FB3N1000
R_HMR_3946	true	false	FB1N1000	FB3N1000
R_HMR_3949	false	false	FB2N0	FB3N1000
R_HMR_3950	true	false	FB1N1000	FB3N1000
R_HMR_3952	true	false	FB1N1000	FB3N1000
R_HMR_3954	false	false	FB2N0	FB3N1000
R_HMR_3971	false	false	FB2N0	FB3N1000
R_HMR_4184	false	false	FB2N0	FB3N1000
R_HMR_4205	false	false	FB2N0	FB3N1000
R_HMR_4237	true	false	FB1N1000	FB3N1000
R_HMR_4266	true	false	FB1N1000	FB3N1000
R_HMR_4367	true	false	FB1N1000	FB3N1000
R_HMR_4684	false	false	FB2N0	FB3N1000
R_HMR_4692	true	false	FB1N1000	FB3N1000
R_HMR_4720	true	false	FB1N1000	FB3N1000
R_HMR_4729	true	false	FB1N1000	FB3N1000
R_HMR_4738	true	false	FB1N1000	FB3N1000
R_HMR_4743	true	false	FB1N1000	FB3N1000
R_HMR_4754	false	false	FB2N0	FB3N1000
R_HMR_4756	true	false	FB1N1000	FB3N1000
R_HMR_4760	true	false	FB1N1000	FB3N1000
R_HMR_4843	true	false	FB1N1000	FB3N1000
R_HMR_4850	false	false	FB2N0	FB3N1000
R_HMR_4851	true	false	FB1N1000	FB3N1000
R_HMR_4852	true	false	FB1N1000	FB3N1000
R_HMR_4854	true	false	FB1N1000	FB3N1000
R_HMR_4855	true	false	FB1N1000	FB3N1000
R_HMR_4862	false	false	FB2N0	FB3N1000
R_HMR_4863	true	false	FB1N1000	FB3N1000
R_HMR_4864	true	false	FB1N1000	FB3N1000
R_HMR_4865	false	false	FB2N0	FB3N1000
R_HMR_4867	true	false	FB1N1000	FB3N1000
R_HMR_4868	true	false	FB1N1000	FB3N1000
R_HMR_4870	false	false	FB2N0	FB3N1000
R_HMR_4871	true	false	FB1N1000	FB3N1000
R_HMR_4872	true	false	FB1N1000	FB3N1000
R_HMR_4874	true	false	FB1N1000	FB3N1000
R_HMR_4888	true	false	FB1N1000	FB3N1000
R_HMR_4898	true	false	FB1N1000	FB3N1000
R_HMR_4905	false	false	FB2N0	FB3N1000
R_HMR_4914	true	false	FB1N1000	FB3N1000
R_HMR_4922	true	false	FB1N1000	FB3N1000
R_HMR_4926	false	false	FB2N0	FB3N1000
R_HMR_4940	false	false	FB2N0	FB3N1000
R_HMR_4944	true	false	FB1N1000	FB3N1000
R_HMR_4951	true	false	FB1N1000	FB3N1000
R_HMR_4953	true	false	FB1N1000	FB3N1000
R_HMR_4959	true	false	FB1N1000	FB3N1000
R_HMR_4963	false	false	FB2N0	FB3N1000
R_HMR_4964	false	false	FB2N0	FB3N1000
R_HMR_4971	true	false	FB1N1000	FB3N1000
R_HMR_4972	true	false	FB1N1000	FB3N1000
R_HMR_4957	false	false	FB2N0	FB3N1000
R_HMR_4977	false	false	FB2N0	FB3N1000
R_HMR_4979	false	false	FB2N0	FB3N1000
R_HMR_4997	false	false	FB2N0	FB3N1000
R_HMR_4998	false	false	FB2N0	FB3N1000
R_HMR_5006	false	false	FB2N0	FB3N1000
R_HMR_5014	false	false	FB2N0	FB3N1000
R_HMR_5015	false	false	FB2N0	FB3N1000
R_HMR_5016	false	false	FB2N0	FB3N1000
R_HMR_5022	true	false	FB1N1000	FB3N1000
R_HMR_5031	true	false	FB1N1000	FB3N1000
R_HMR_5033	true	false	FB1N1000	FB3N1000
R_HMR_5036	false	false	FB2N0	FB3N1000
R_HMR_5043	false	false	FB2N0	FB3N1000
R_HMR_5046	true	false	FB1N1000	FB3N1000
R_HMR_5096	false	false	FB2N0	FB3N1000
R_HMR_5099	false	false	FB2N0	FB3N1000
R_HMR_5101	false	false	FB2N0	FB3N1000
R_HMR_5102	false	false	FB2N0	FB3N1000
R_HMR_5105	false	false	FB2N0	FB3N1000
R_HMR_5107	false	false	FB2N0	FB3N1000
R_HMR_5109	false	false	FB2N0	FB3N1000
R_HMR_5112	false	false	FB2N0	FB3N1000
R_HMR_5113	false	false	FB2N0	FB3N1000
R_HMR_5114	false	false	FB2N0	FB3N1000
R_HMR_5115	false	false	FB2N0	FB3N1000
R_HMR_5116	false	false	FB2N0	FB3N1000
R_HMR_5117	false	false	FB2N0	FB3N1000
R_HMR_5118	false	false	FB2N0	FB3N1000
R_HMR_5121	false	false	FB2N0	FB3N1000
R_HMR_5122	false	false	FB2N0	FB3N1000
R_HMR_5124	true	false	FB1N1000	FB3N1000
R_HMR_5125	false	false	FB2N0	FB3N1000
R_HMR_5126	false	false	FB2N0	FB3N1000
R_HMR_5222	false	false	FB2N0	FB3N1000
R_HMR_5223	false	false	FB2N0	FB3N1000
R_HMR_5225	false	false	FB2N0	FB3N1000
R_HMR_5227	true	false	FB1N1000	FB3N1000
R_HMR_5292	true	false	FB1N1000	FB3N1000
R_HMR_5304	true	false	FB1N1000	FB3N1000
R_HMR_5348	false	false	FB2N0	FB3N1000
R_HMR_5349	false	false	FB2N0	FB3N1000
R_HMR_5361	true	false	FB1N1000	FB3N1000
R_HMR_5411	true	false	FB1N1000	FB3N1000
R_HMR_5420	false	false	FB2N0	FB3N1000
R_HMR_5426	true	false	FB1N1000	FB3N1000
R_HMR_6276	true	false	FB1N1000	FB3N1000
R_HMR_6277	true	false	FB1N1000	FB3N1000
R_HMR_6286	false	false	FB2N0	FB3N1000
R_HMR_6287	false	false	FB2N0	FB3N1000
R_HMR_6288	false	false	FB2N0	FB3N1000
R_HMR_6289	false	false	FB2N0	FB3N1000
R_HMR_6290	false	false	FB2N0	FB3N1000
R_HMR_6291	false	false	FB2N0	FB3N1000
R_HMR_6292	false	false	FB2N0	FB3N1000
R_HMR_6293	false	false	FB2N0	FB3N1000
R_HMR_6294	false	false	FB2N0	FB3N1000
R_HMR_6295	false	false	FB2N0	FB3N1000
R_HMR_6296	false	false	FB2N0	FB3N1000
R_HMR_6297	true	false	FB1N1000	FB3N1000
R_HMR_6298	true	false	FB1N1000	FB3N1000
R_HMR_6299	false	false	FB2N0	FB3N1000
R_HMR_6300	false	false	FB2N0	FB3N1000
R_HMR_6301	false	false	FB2N0	FB3N1000
R_HMR_6302	false	false	FB2N0	FB3N1000
R_HMR_6303	false	false	FB2N0	FB3N1000
R_HMR_6304	false	false	FB2N0	FB3N1000
R_HMR_6305	false	false	FB2N0	FB3N1000
R_HMR_6306	false	false	FB2N0	FB3N1000
R_HMR_6307	false	false	FB2N0	FB3N1000
R_HMR_6308	false	false	FB2N0	FB3N1000
R_HMR_6309	false	false	FB2N0	FB3N1000
R_HMR_6310	false	false	FB2N0	FB3N1000
R_HMR_6311	false	false	FB2N0	FB3N1000
R_HMR_6312	false	false	FB2N0	FB3N1000
R_HMR_6313	false	false	FB2N0	FB3N1000
R_HMR_6314	false	false	FB2N0	FB3N1000
R_HMR_6315	false	false	FB2N0	FB3N1000
R_HMR_6316	false	false	FB2N0	FB3N1000
R_HMR_6317	false	false	FB2N0	FB3N1000
R_HMR_6318	false	false	FB2N0	FB3N1000
R_HMR_6321	false	false	FB2N0	FB3N1000
R_HMR_6323	false	false	FB2N0	FB3N1000
R_HMR_6324	false	false	FB2N0	FB3N1000
R_HMR_6325	false	false	FB2N0	FB3N1000
R_HMR_6326	false	false	FB2N0	FB3N1000
R_HMR_6327	false	false	FB2N0	FB3N1000
R_HMR_6328	true	false	FB1N1000	FB3N1000
R_HMR_6330	false	false	FB2N0	FB3N1000
R_HMR_6331	false	false	FB2N0	FB3N1000
R_HMR_6332	false	false	FB2N0	FB3N1000
R_HMR_6333	false	false	FB2N0	FB3N1000
R_HMR_6334	false	false	FB2N0	FB3N1000
